date,Global HFI,Equity Hedge,Event Driven,Macro/CTA,Relative Value,RV:FI Convertible Arbitrage,SP,HS,Gree,enumerate
2003-06-12,0.000977405794213349,0.00359158542842475,-0.00139753288860733,-0.000308815272318852,2.97291672859412e-05,-0.00253314439893615,0.00103260215743672,0.00773955036503615,-0.00791855203619918,41
2003-06-13,-0.000218042546736963,-0.00137572039412537,-0.00211789292978293,0.0032014378387486,0.00105039934994156,0.000788144746188157,-0.00991477301178756,0.0122010837191531,0.0102622576966933,42
2003-06-16,0.00135595148917611,0.00258768337180726,0.00360899443691287,-0.0025753716093273,0.00149475351415562,-0.00166255080016342,0.0223849647484853,0.000673725907196498,0.00112866817155743,43
2003-06-17,0.0013825233892657,0.00304521400055724,0.00133220297929015,-0.000654860467944607,7.90740429568171e-05,-0.000525890361598336,0.000910224192175901,0.0170437261971876,-0.00563697857948131,44
2003-06-18,-0.000510638297872346,0.000453544123363736,0.00147928994082847,-0.00284582908175202,-0.00313306120835344,-0.00333239142932307,-0.00155190479014677,-0.00598881197802292,-0.0113378684807256,45
2003-06-19,-0.00177868604299136,-0.00364521172758969,-0.00104047638954707,-0.00741651724105563,0.00343042969602037,0.000684348939748114,-0.0152362660753002,0.000983922249079949,-0.00688073394495414,46
2003-06-20,-0.000644500890927602,0.00103070765973645,0.00305958281797802,-0.0077840516792933,-0.00304323768872028,-0.001758550954014,0.000995274957273473,-0.00498992496074702,0.00923787528868369,47
2003-06-23,-0.00303490136570561,-0.00598308040517981,-0.00373632486556641,0.000781652145730671,-0.00146679881070366,0.0005382816093642,-0.0141108176239594,-0.0197395650286848,0.00457665903890159,48
2003-06-24,-0.000114155251141668,0.000849205386388441,-0.000483914496030913,-0.005000571493885,0.00206447514689545,-0.0016824477658659,0.00184385314371882,-0.0107804472642586,0.00341685649202739,49
2003-06-25,0.00265441260417854,0.00262004662004656,0.00379870583306197,0.00400141676957366,0.0024861331220285,0.00355673133450907,-0.00826681580151511,-3.73857010078638e-05,0.0,50
2003-06-26,0.000303642764287959,0.00318047818768541,0.00137274725682413,-0.0120708231233492,0.00241080514963787,-0.00123995586928716,0.0107656974121313,-0.00237615783171441,0.0,51
2003-06-27,-5.69157362524386e-05,-0.000380076571523946,0.00416817183983098,0.00177580466148708,-0.00446503375880924,-0.00297176820208034,-0.00973808606033555,0.00531953100682769,-0.0601589103291715,52
2003-06-30,0.000844298141595257,-0.00132613695377981,3.68966248813773e-05,0.00412335378953554,0.00360388903190034,-0.000303945407482908,-0.00176189793284298,-0.00829328553484887,-0.00362318840579701,53
2003-07-01,-1.89569865973738e-05,-0.000900741951359918,-0.000239819213208481,0.00432709374730145,-0.00044393583647373,-0.0015398044350291,0.00802462801436632,-1.0,-0.0060606060606061,54
2003-07-03,-0.000416445824184208,-0.00224958341047965,-0.00169818248577214,0.00358659474348677,0.00115540720697593,0.00126566007139117,-0.00810062893081753,0.00452793091885328,-0.00610500610500597,55
2003-07-07,0.00244290421543014,0.00487116917338581,0.00507562870672618,-0.00113407858497494,0.000779246399684519,-0.0011060526757587,0.0189915795881099,0.0255336353552211,-0.0110565110565111,56
2003-07-08,-3.77821856993865e-05,0.00128344813576864,-0.00163758954138338,-0.00258558180361013,-0.000275973545964425,-0.00140386953899685,0.0034049501204676,0.0101562815899074,0.00869565217391277,57
2003-07-09,0.00203086921202256,0.00235150911555593,0.00766989223663961,-0.000229574999282556,-0.00055209945677348,-0.000831625530903879,-0.00558620415939037,0.00345646445915926,-0.00246305418719206,58
2003-07-10,-0.0008955420857647,-0.0025483918451461,-0.00377392806802168,0.00482218203737195,0.0015684340320592,-0.00433003378813557,-0.0134802087386875,-0.00439794523211878,0.0148148148148148,59
2003-07-11,0.000547242088577926,0.0015126499967717,0.000785029666818815,-0.00373258681597022,0.0010341363484152,0.000686662818701,0.00954789117022337,-0.00719300512555454,-0.00364963503649651,60
2003-07-14,0.00199917015578421,0.00204451893942892,0.00300996023204081,0.00374657121830468,0.00220387843249137,-0.00319228283029183,0.00573065902578795,0.0212783130706755,-0.0109890109890109,61
2003-07-15,-0.000479972895648273,-0.000909884656036031,-0.00160049469836132,0.000123784766856039,-0.000697014617672798,0.00628529241574705,-0.00342677265754199,0.00129909902789849,0.00493827160493843,62
2003-07-16,-0.000866249234969918,-0.00140746600923591,0.00151197741142162,-0.00242778528857313,-0.00111010688462743,-0.00194321065989855,-0.00641730473201252,0.00706621742283353,0.00245700245700231,63
2003-07-17,-0.00333606626897764,-0.00491004394166894,-0.00185528756957321,-0.00531595071531499,-0.00195713962568478,-0.00336750506615802,-0.0123440643863179,-0.010820824969115,0.00367647058823528,64
2003-07-18,0.00188163655102636,0.00225884095537876,0.00192251621838335,0.00325267218053749,0.00243397713835236,-0.000159475326176883,0.0118056899554868,0.00436973591423762,-0.0109890109890109,65
2003-07-21,0.000292568753657241,-0.00135779206384401,-0.0029919154624739,0.00612082898977628,0.00282127655391395,0.00135575648221065,-0.0146176458744414,-0.00374525187262587,-0.0222222222222221,66
2003-07-22,-3.77397654475198e-05,0.00207182959201613,0.00108542970246472,-0.00406840239161221,-0.00190169976669863,-0.00283726069945944,0.00951164691458928,-0.0093191432920976,0.0,67
2003-07-23,0.00078312968816352,0.00148604867963176,-0.00120270060955052,0.00307331087207574,0.000854449027696047,-0.00137774050557082,0.000506016536620413,-0.0108055883325623,0.0101010101010102,68
2003-07-24,-0.00115020552852885,-0.00221194079371823,-0.000821010572791825,-0.00130358247300078,7.85029487668787e-05,0.00179953212164841,-0.00709076379967832,0.00228067907269902,-0.015,69
2003-07-25,0.000556887470975598,0.00140400140400154,-0.000100428189279689,0.000238190514300962,0.00157974782907333,-0.00232521006726139,0.0174001629991849,0.00161843932464945,-0.0215736040609137,70
2003-07-28,0.000339606622329347,0.000774807681664713,-4.56537618699349e-05,-0.00252421820675719,0.00157725616207527,0.00380102627709467,-0.0021628549685585,0.0196877012234384,0.00259403372243838,71
2003-07-29,-0.00218783300798764,-0.00307839775848395,-0.00388074692964435,0.000286483699077467,-0.00163345951074456,-0.00057795980189923,-0.00726528318548547,0.00628719826973789,0.00129366106080209,72
2003-07-30,-0.000396941659026928,0.00012018786287471,-0.00103584196534978,0.000973765608889954,0.000627020672087752,-0.0063712049454111,-0.00180939673297753,-0.00758731590610484,0.00387596899224807,73
2003-07-31,0.001144024128509,0.00225556264270588,0.00032116868697063,0.00250834525512644,0.00102806117453547,4.01380749779356e-05,0.00285572512126708,0.00134469955203032,0.00128700128700143,74
2003-08-01,-0.0018604563312179,-0.00384611837190219,-0.00210068616299119,0.00371980630369206,0.000371678126742214,-0.00449528396548271,-0.0102594137189365,0.0112256446334078,-0.00385604113110538,75
2003-08-04,-0.00157061623033194,-0.00285174623162099,0.00158112940441058,-0.00439793751895645,-0.00134927696354015,-0.000735798088940864,0.00272407284599296,-0.00638721386335706,0.0141935483870967,76
2003-08-05,-0.00162046908315572,-0.00332417174268307,-0.00187233261438202,-0.000114242193450242,2.93717385131398e-05,-0.000453908149164239,-0.0176634582120836,-0.000565640853410709,0.00381679389312972,77
2003-08-06,-0.000645442982705968,0.000316756414317387,-0.00217929030537645,-0.0012282438968656,-0.000704901020148307,-0.00271459422366649,0.00167795662171399,-0.0186531307664642,0.00887198986058313,78
2003-08-07,-0.000617366031571032,0.00122005737063668,-0.00211954217888954,-0.00142041392196302,-5.87831880083378e-05,-0.005818365798128,0.0072796459444926,-0.00295267903808161,0.00628140703517577,79
2003-08-08,0.00112144914038081,0.000632540487242261,0.00257655794023148,-0.000219570405727953,0.00420324502273095,-0.00254452926208648,0.00356218946331044,-0.00128840485838089,-0.0087390761548064,80
2003-08-11,0.000977795498343426,0.0024541930445936,0.000175013586581008,0.00262587489377153,-0.000965919623779232,-0.00227551020408168,0.00306877116173454,0.0149136972334449,0.00755667506297231,81
2003-08-12,0.00139413137080102,0.00271711410951925,0.00354570739164894,-0.00092379192777281,0.00117194366857443,-0.00293525062131172,0.00995319144596629,0.00897901033730486,-0.00249999999999995,82
2003-08-13,-0.000104177518491677,-0.0002774489493933,0.0014499802692558,0.00133454077498696,-0.000253623895272836,-0.000943686531951982,-0.00638158226889485,0.0115178752907699,-0.0162907268170427,83
2003-08-14,0.000606186894997141,0.00206294288515974,-0.00261168384879717,0.00535960778713873,-0.00306377331980334,-0.00116018809421137,0.00658516508643037,0.00704268419943954,0.0,84
2003-08-15,0.000104125253213683,-0.000276954607139834,0.00190187431091515,0.000255662449814453,0.000176170062833991,-0.00187079200287821,0.000161532947673404,0.00487178547949574,0.0089171974522293,85
2003-08-18,0.00180780479494191,0.00195768808118846,-0.000210918227920076,0.00510247550527776,0.00272036950054799,0.00131818790356619,0.00915542006924608,0.00963877612100661,0.00505050505050497,86
2003-08-19,0.00298552586825873,0.00228565108798828,0.00432932198415026,0.0110855765064892,0.000917341660974014,-0.00194382450041652,0.00261067877648191,-0.00149643136748179,0.00879396984924607,87
2003-08-20,-9.41974378295685e-05,-0.00157239933425901,0.00059362899101334,0.00211455878380273,0.00116025116025109,-0.000834690134168703,-0.00204519379458279,-0.00323142667106924,0.00373599003736014,88
2003-08-21,0.00113989637305711,0.00206299502670837,0.0037969715500954,-0.00143151945565079,-0.00120760008959619,0.000897267973721361,0.00296910926721994,0.0160663196290713,-0.00124069478908184,89
2003-08-22,-0.000884531057391058,-0.00230690048159998,-0.000354619602280337,-0.000269958296097661,0.000936046568316806,0.000710988376885657,-0.0101767221186719,0.0110018856348821,0.00124223602484475,90
2003-08-25,-0.00226979477664657,-0.00171344873011325,0.000873219450963081,-0.00378974812607658,-0.00945886707905108,0.00176076279127235,0.000654542525124535,0.000324327438751881,0.00248138957816368,91
2003-08-26,-0.000169913910285313,-0.00159642695654583,0.00138139120635428,0.00352375967398211,-0.00205538727823451,-0.00172683167502663,0.00303911603989082,-0.0009559447874532,-0.00247524752475248,92
2003-08-27,0.00553258180856875,0.00489860805589948,0.00254115767883412,0.00317608159083482,0.0162601626016261,0.00384060955518928,6.01968436788614e-05,-0.00700953046932618,0.0161290322580645,93
2003-08-28,0.000356794111019409,0.00236378352525657,0.00218166675719211,0.000659201901472617,-0.00492606060606049,-0.00243094376006481,0.00606948304056032,0.00763867753580794,-0.00976800976800973,94
2003-08-29,0.00166131666385083,0.00282618071039931,0.00194206328416469,0.00562272098870809,-0.00117914185758694,-0.00137780702475931,0.00515535878106177,0.0138353475611794,-0.002466091245376,95
2003-09-02,0.00428227400931402,0.00412667331570415,0.00354303023746416,0.00524990081470356,0.00644903215735249,0.00457156977821693,0.0138689100306544,0.00283710957659689,0.0111248454882571,96
2003-09-03,0.00114764499514819,0.00279752141425171,0.000404258186228024,0.00202841618327332,-0.00126990897370027,-0.00296209745198117,0.00418790790516543,0.0148465165256848,-0.00122249388753048,97
2003-09-04,0.00141660220505324,0.00108135614782778,8.97988505754732e-06,0.000851858976120612,0.00512491992312625,-0.00038035712450013,0.00165648416108821,0.00326597227976766,-0.01468788249694,98
2003-09-05,-0.00100510930563691,-0.000590018699054284,-0.000224495110496492,0.00012812768839332,-0.00479942831759284,-0.00197449609214306,-0.00640096500870657,0.00287198952832579,-0.0024844720496896,99
2003-09-08,0.00128559850199816,0.00463211051670731,0.000565854710066871,-0.00573755490483163,-0.00117410753272462,0.00222570274503342,0.0100353439920109,-0.000477144936579132,-0.00498132004981311,100
2003-09-09,-0.000679189810292025,-0.0018443011996998,-0.000709162559807464,0.00104000809917815,0.000631460324862054,-0.000534627405823329,-0.00821022837423924,-0.0106096757089836,0.00125156445556951,101
2003-09-10,-0.000763444063756835,-0.00291648174481696,-0.000952209845490382,0.00251916959343923,-0.000970864360540169,0.00324034069867918,-0.0119725949744421,-0.0214097812764217,0.00249999999999995,102
2003-09-11,0.0018168943219723,0.000899305082436408,0.00586257125901413,0.00677732942039611,-0.00145771178122667,-0.00182513560347386,0.00544058877062481,0.00677223872395905,-0.00124688279301743,103
2003-09-12,0.000111606104853834,-0.000145211645973919,-0.00543507410652044,0.00354348281547479,0.00410701599011198,-0.00124295062096169,0.00217429802640634,-1.0,-0.00749063670411976,104
2003-09-16,0.000975591626636296,0.00290436471559929,0.000607175384395475,0.000693266195975317,-0.00206305390091543,-0.000625955608459683,0.0142982430208611,0.0071547286251914,0.00381194409148677,105
2003-09-17,0.000798277206401243,0.00159277459524509,0.00100837036640433,0.00175019598548798,-0.0033387685379298,0.00282369853167674,-0.00325457583647448,0.006202478823778,-0.0113924050632912,106
2003-09-18,0.00214249939713218,0.00256607183194024,0.000124804992199801,0.00370356889366108,0.001869741352446,0.00149490605641733,0.0132654950924489,-0.00635814022378711,0.0012804097311141,107
2003-09-19,0.00104582180307067,0.000459629232419267,0.00229969070051417,0.0016409642704962,-0.00110808709175725,0.00242304035333452,-0.00315512033705923,-0.00910633269552863,0.00127877237851659,108
2003-09-22,-0.00202474066677749,-0.00485541843077186,-0.0017519364678471,-0.000769356094205254,0.00123581729365752,-0.000316171671018384,-0.0130078162694199,-0.00867490486323463,0.0,109
2003-09-23,0.000333509352157924,0.00105910148364741,0.00034743875278398,-3.6232868646735e-05,-0.000758069062035238,0.000867196506728396,0.00607144952190986,0.00653805157050269,-0.00893997445721584,110
2003-09-24,-0.00139842006316038,-0.00323724093029998,-0.0015406673850511,0.00232804616234716,-0.00178962213684786,0.00139650567776406,-0.0190956531879537,0.0321197402132238,0.00515463917525771,111
2003-09-25,-0.00124271988722768,-0.00407330127914363,-0.00179278604302691,-0.000162675101672005,0.00352719938420187,0.00146581296633719,-0.00605322078899917,-0.000829505244827944,-0.00512820512820511,112
2003-09-26,-0.00266495812208678,-0.00544720853335279,-0.00263592905329946,0.000298286210138166,-0.00133989688619629,0.000243944583921962,-0.0063990750246693,0.00032162260820856,-0.009020618556701,113
2003-09-29,0.000800692692282778,-6.41125449931668e-05,0.00221286507794294,0.00155424027470286,0.00223615769772967,-0.00077230278333873,0.00976074635100566,-0.0131858301262604,-0.00780234070221075,114
2003-09-30,-0.000167452764366138,-0.00241811387118052,0.000384385028650014,-0.003347257684708,0.00460784789251578,0.000874597024336232,-0.010540642571877,0.00795151005988548,0.00655307994757526,115
2003-10-08,0.00655036054896474,0.0102376230351111,0.00747922437673143,0.00346713015769562,-0.000173812282734498,0.00844366318827028,0.037962990853138,0.0437164455153976,0.00260416666666674,116
2003-10-09,0.00200593460838072,0.00376271278867923,0.00169405837849346,0.00232749055020798,0.0010333970755827,-0.00271038207319041,0.00478825281974893,0.00678878574841324,0.00649350649350655,117
2003-10-10,0.00044282076829405,-0.00110466221783578,-7.08353255770566e-05,0.00157505827715632,0.00246987428725798,0.00460703785651506,-0.000645018435974753,0.011479301072763,0.0193548387096774,118
2003-10-13,0.00174283501161887,0.0027103218847162,0.00171787833171,0.00372027821210996,0.000375342861267614,-0.000683863830643228,0.00702271544997402,0.00219004459681482,0.00632911392405067,119
2003-10-14,-0.000266953872211873,0.000795530564645874,0.000521551571726508,-0.00176371580002865,-0.00273224043715858,6.0382219449151e-05,0.00395082986559525,-0.00885723672605754,-0.00880503144654088,120
2003-10-15,0.000543258075209163,0.00102072155077426,0.000706819928788072,-0.000502246656920668,-0.00123480609685511,0.00360258822819071,-0.00259175972862757,0.0168825626137608,-0.00761421319796951,121
2003-10-16,0.00145403679265255,0.00130843988846685,0.00111245508241886,0.00375976956829938,-0.00100452034153686,0.00385035746157159,0.00316213840804003,-0.00237305680572131,-0.00511508951406647,122
2003-10-17,-0.000284871486202043,-0.00191052954111259,8.81919762938388e-05,-0.00231535284547024,0.00343233940519005,0.00253708235529149,-0.0102374127439123,0.00140676795063333,0.0167095115681233,123
2003-10-20,-0.000698593620737209,-0.0010925310603872,-0.00144622086614532,-0.00146949454763745,-0.000240887235867127,0.000627683846605942,0.00515721818111858,0.00858483837837887,-0.00379266750948171,124
2003-10-21,0.000855455599094723,-0.000912944834630447,0.00184571907979003,-0.000484570033830289,0.00608145877908228,-0.00179225744782541,0.00129226174522334,0.00846237494741886,0.0139593908629443,125
2003-10-22,-0.00321670480759506,-0.00523839681534422,-0.00388738055780835,-0.00122996812856302,-0.00382224180708701,0.00271316282966927,-0.0149804498914946,-0.000984434346147145,0.0475594493116394,126
2003-10-23,-0.00453636003208635,-0.00635737737719533,-0.00310611222710899,-0.00746979720983743,-0.00453889797095874,0.000527237276670256,0.00330952288520514,-0.040972723254155,0.00836320191158912,127
2003-10-24,-0.000213032001111446,-0.00107091861018571,-0.000710151617370314,-0.00103244971335947,0.00462721459069915,-0.00153116517692908,-0.00470123915377685,-6.90114661272556e-05,0.00118483412322279,128
2003-10-27,0.00103759426358585,0.0028863334402347,0.000692889883807668,-0.000788736480421992,-0.00113464811484953,0.00100574569570711,0.00215762311572454,0.00113748970081873,-0.0177514792899407,129
2003-10-28,0.00107353730542137,0.00181818181818172,0.00152685308477585,-0.000399216084778997,0.00147286747080733,-8.95308583025445e-05,0.0151872217858076,0.0291206939399407,0.00240963855421672,130
2003-10-29,0.0013774614033466,0.00228000255360294,0.000939533069791221,0.00197872417674194,-0.000797831436481045,0.0024274983833259,0.00126099790788969,0.00319470586873183,-0.00120192307692302,131
2003-10-30,0.000646239348590871,0.00195634173195391,0.00171790875602151,-0.00151281819005356,-0.00221262349806151,0.00180629025694978,-0.00111629504536725,0.00105848806027109,0.0168471720818291,132
2003-10-31,0.00207585640609298,0.000190711444502778,0.00168844256643275,-0.000870961596037167,0.00989211234200105,0.00184266056409199,0.00360097044720797,0.00384984374163633,0.00355029585798827,133
2003-11-03,9.20691623547132e-05,0.00087165751123619,0.00167677142075484,0.00048126254233738,-0.00476395054656553,6.92198918192943e-05,0.00790893776589163,0.0161368651610732,0.0235849056603772,134
2003-11-04,0.000653630873471922,0.00244032985276377,-0.000687206505554872,-0.000562715556362225,0.000767415536327531,-0.00104811438289798,-0.00544843345734736,0.00435221013319809,-0.00691244239631339,135
2003-11-05,2.76001656009939e-05,-0.00116742081447962,-0.000996253030637106,0.00321473328611122,0.00258804133197854,-0.00291998257908688,-0.00136719677189656,-0.00014468615964347,-0.0127610208816704,136
2003-11-06,-0.000202395628254415,-0.000987578258781929,0.00260343123411477,-0.000615540589470664,-0.000535393322880329,0.00122104970565751,0.00593263041804137,-0.0232190576030716,0.00235017626321965,137
2003-11-07,0.000772939747506252,0.000770891150169817,0.000255265960724227,0.00266294699467418,-0.000669600153051508,0.00124930594114381,-0.00457445300316617,0.00535551147727187,-0.0304806565064478,138
2003-11-10,-0.000937844795880771,-0.00392398524654036,0.000968003097610026,-0.000180671737520122,0.00191442519383545,0.00163395456616033,-0.00579181739634083,-0.00478830830843946,0.00120918984280527,139
2003-11-11,-0.00193266947670667,-0.00660516403733824,-0.000386826789513517,-0.000334303113536438,0.00375465749498427,0.00156208290903326,-0.000515705131265976,-0.0125906086201166,0.0060386473429952,140
2003-11-12,0.000691575686043056,0.00281166428545254,0.00127526340785566,-0.00418470548892369,0.00116120803708242,-0.00354375401016727,0.0114564720945565,-0.00267752561310686,-0.0156062424969989,141
2003-11-13,0.00230365913216546,0.0028220466687976,0.00095742531643328,-0.000898545989217459,0.00649332129105873,0.00208032017118054,-0.000141701934703642,0.0213916742123781,0.00731707317073171,142
2003-11-14,-0.00113998878398136,-0.00100178499872494,0.000921408262838153,0.002725315455264,-0.00841614085464926,0.000978686385384897,-0.00761519637947505,-0.00196604885516904,0.00605326876513335,143
2003-11-17,-0.00418779740264519,-0.00774882855944714,-0.00225318031579591,-0.00711186004584197,0.000971641407165436,-0.000395042220137309,-0.00639786737754067,-0.0169221528524943,0.00361010830324893,144
2003-11-18,0.000942750984342933,0.00168130535445221,-0.000905064848335746,0.0017154223771374,0.000323566078855198,0.0028750679247147,-0.00908367908166685,0.00252062595544555,-0.0587529976019185,145
2003-11-19,-0.00144049641722677,-0.0025589991470002,0.000888294737953155,-0.00557468437448749,0.000504219268786965,-0.000265994128425873,0.00801624522554745,-0.0128266953570473,0.00636942675159236,146
