date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2013-02-26,sh.600519,180.7000,184.0000,177.3300,177.3700,181.0900,4375479,783158037.0000,3,0.421457,1,-2.054200,0
2013-02-27,sh.600519,176.6100,178.7000,175.5600,176.7700,177.3700,3415815,602608232.0000,3,0.329020,1,-0.338300,0
2013-02-28,sh.600519,177.8000,177.8000,172.0000,175.0000,176.7700,5678643,990766787.0000,3,0.546981,1,-1.001300,0
2013-03-01,sh.600519,174.3000,175.9600,172.9900,173.8200,175.0000,3800345,661720749.0000,3,0.366058,1,-0.674300,0
2013-03-04,sh.600519,173.7200,176.6200,173.7200,174.7200,173.8200,5207295,912360626.0000,3,0.501579,1,0.517800,0
2013-03-05,sh.600519,175.4200,176.4600,173.8600,175.0000,174.7200,3697471,648668784.0000,3,0.356149,1,0.160300,0
2013-03-06,sh.600519,176.0000,177.3000,173.6500,177.2200,175.0000,4922726,861725426.0000,3,0.474169,1,1.268600,0
2013-03-07,sh.600519,179.3800,188.6000,179.3200,183.8600,177.2200,8519062,1573676093.0000,3,0.820577,1,3.746800,0
2013-03-08,sh.600519,186.0100,187.5000,183.6700,184.1300,183.8600,3595978,667118431.0000,3,0.346373,1,0.146900,0
2013-03-11,sh.600519,183.8000,185.5000,181.8100,185.2000,184.1300,3496528,642927319.0000,3,0.336794,1,0.581100,0
2013-03-12,sh.600519,186.0000,186.1000,180.0000,182.1800,185.2000,2539365,465220571.0000,3,0.244598,1,-1.630700,0
2013-03-13,sh.600519,182.4000,186.0200,182.4000,183.8300,182.1800,3076990,567812074.0000,3,0.296383,1,0.905700,0
2013-03-14,sh.600519,182.5000,184.7700,178.6600,178.9400,183.8300,3512400,635985859.0000,3,0.338323,1,-2.660100,0
2013-03-15,sh.600519,177.5200,180.7000,175.1000,176.9700,178.9400,3596112,639236967.0000,3,0.346386,1,-1.100900,0
2013-03-18,sh.600519,176.9000,176.9000,168.1900,169.4500,176.9700,7823153,1336285568.0000,3,0.753545,1,-4.249300,0
2013-03-19,sh.600519,168.2000,169.8200,164.5100,165.1800,169.4500,6341403,1052322560.0000,3,0.610819,1,-2.519900,0
2013-03-20,sh.600519,165.2600,170.5900,164.1000,169.9100,165.1800,7189498,1202347904.0000,3,0.692510,1,2.863500,0
2013-03-21,sh.600519,169.5000,169.5000,165.8000,166.7800,169.9100,6539272,1091400960.0000,3,0.629878,1,-1.842200,0
2013-03-22,sh.600519,166.4800,169.9000,165.7100,169.0500,166.7800,4557863,767262016.0000,3,0.439024,1,1.361100,0
2013-03-25,sh.600519,169.0000,170.7700,168.1000,169.0300,169.0500,3196646,541959936.0000,3,0.307909,1,-0.011800,0
2013-03-26,sh.600519,169.1000,171.2100,168.4100,169.8800,169.0300,3248009,551865792.0000,3,0.312856,1,0.502900,0
2013-03-27,sh.600519,170.0100,170.4000,165.4000,166.7900,169.8800,4766221,795809856.0000,3,0.459094,1,-1.818900,0
2013-03-28,sh.600519,166.0800,168.1800,162.3100,166.8200,166.7900,4149090,685703936.0000,3,0.399650,1,0.018000,0
2013-03-29,sh.600519,167.2500,169.5700,166.0200,168.8600,166.8200,4771709,802924416.0000,3,0.459623,1,1.222900,0
2013-04-01,sh.600519,168.0900,168.4600,164.5800,164.9500,168.8600,2912880,483197216.0000,3,0.280576,1,-2.315500,0
2013-04-02,sh.600519,165.1000,165.9700,163.2700,163.7100,164.9500,3252490,534554080.0000,3,0.313288,1,-0.751700,0
2013-04-03,sh.600519,163.6800,165.0000,163.1800,163.8500,163.7100,2199050,360543776.0000,3,0.211818,1,0.085500,0
2013-04-08,sh.600519,162.1400,165.0000,160.4500,164.3200,163.8500,3773276,613230336.0000,3,0.363451,1,0.286800,0
2013-04-09,sh.600519,163.8900,164.9000,162.7000,163.6000,164.3200,2419465,396645824.0000,3,0.233049,1,-0.438200,0
2013-04-10,sh.600519,164.0000,171.1100,162.7000,169.9600,163.6000,7085838,1194391168.0000,3,0.682525,1,3.887500,0
2013-04-11,sh.600519,170.0000,171.0000,168.3000,168.9200,169.9600,2972952,504695104.0000,3,0.286362,1,-0.611900,0
2013-04-12,sh.600519,168.9200,174.4000,168.5000,172.2300,168.9200,5980006,1032119616.0000,3,0.576009,1,1.959506,0
2013-04-15,sh.600519,172.2700,173.6600,170.0200,172.7400,172.2300,2833673,487286272.0000,3,0.272946,1,0.296100,0
2013-04-16,sh.600519,170.0000,175.2000,169.6000,173.1600,172.7400,3913792,676673408.0000,3,0.376986,1,0.243139,0
2013-04-17,sh.600519,173.6000,178.7700,173.5500,178.4900,173.1600,4297408,760898368.0000,3,0.413937,1,3.078100,0
2013-04-18,sh.600519,177.2000,180.0000,176.0100,179.1500,178.4900,4195684,749007232.0000,3,0.404138,1,0.369800,0
2013-04-19,sh.600519,179.4000,179.8800,176.8900,179.2300,179.1500,3923838,701185024.0000,3,0.377954,1,0.044656,0
2013-04-22,sh.600519,178.9000,178.9000,173.5000,173.7100,179.2300,4274596,747616512.0000,3,0.411739,1,-3.079800,0
2013-04-23,sh.600519,173.5000,174.9800,171.7000,171.8100,173.7100,3095262,535923136.0000,3,0.298143,1,-1.093800,0
2013-04-24,sh.600519,172.2200,175.0000,170.3000,174.8700,171.8100,3040261,525381344.0000,3,0.292845,1,1.781000,0
2013-04-25,sh.600519,174.0200,177.5600,173.2200,176.7000,174.8700,2535969,446045056.0000,3,0.244271,1,1.046500,0
2013-04-26,sh.600519,177.4100,178.0000,173.0100,173.9900,176.7000,1630764,285787936.0000,3,0.157079,1,-1.533668,0
2013-05-02,sh.600519,173.0000,173.0500,169.0300,171.1100,173.9900,2858679,489586432.0000,3,0.275355,1,-1.655300,0
2013-05-03,sh.600519,171.8000,174.0200,170.6000,172.4500,171.1100,2146052,369986944.0000,3,0.206713,1,0.783120,0
2013-05-06,sh.600519,173.0000,177.9800,171.9800,177.8000,172.4500,3019639,529181408.0000,3,0.290859,1,3.102400,0
2013-05-07,sh.600519,179.0200,188.3400,179.0200,187.6900,177.8000,7102055,1305178752.0000,3,0.684087,1,5.562400,0
2013-05-08,sh.600519,187.8000,190.0000,186.1300,188.8900,187.6900,4241606,799534976.0000,3,0.408562,1,0.639400,0
2013-05-09,sh.600519,189.2600,197.2000,189.2600,197.1800,188.8900,7013468,1370326144.0000,3,0.675554,1,4.388800,0
2013-05-10,sh.600519,197.0100,200.9200,196.0100,197.1100,197.1800,4877659,970169984.0000,3,0.469828,1,-0.035500,0
2013-05-13,sh.600519,197.1100,201.6000,193.7700,197.6800,197.1100,3257904,645155904.0000,3,0.313809,1,0.289200,0
2013-05-14,sh.600519,196.1000,197.1000,190.0100,191.1900,197.6800,3643160,701153984.0000,3,0.350918,1,-3.283100,0
2013-05-15,sh.600519,190.8800,196.6600,190.7200,194.6600,191.1900,2326440,452499712.0000,3,0.224088,1,1.814900,0
2013-05-16,sh.600519,194.0100,200.5100,192.0000,194.8500,194.6600,4546227,893376384.0000,3,0.437904,1,0.097600,0
2013-05-17,sh.600519,194.0800,196.4500,193.0000,195.9100,194.8500,3355672,654713536.0000,3,0.323226,1,0.544000,0
2013-05-20,sh.600519,196.8000,198.4800,194.4500,195.0000,195.9100,3094406,605798016.0000,3,0.298061,1,-0.464500,0
2013-05-21,sh.600519,194.8800,195.7600,193.5100,195.0200,195.0000,2310234,449227072.0000,3,0.222527,1,0.010259,0
2013-05-22,sh.600519,195.6500,200.6000,195.1000,199.4700,195.0200,4614964,917905216.0000,3,0.444524,1,2.281800,0
2013-05-23,sh.600519,199.6000,206.4900,199.6000,202.4400,199.4700,6224745,1272531712.0000,3,0.599582,1,1.488900,0
2013-05-24,sh.600519,204.0000,207.1700,200.0000,200.9300,202.4400,4507312,915894080.0000,3,0.434155,1,-0.745900,0
2013-05-27,sh.600519,201.9700,202.1000,198.0000,201.6300,200.9300,2677812,536544384.0000,3,0.257933,1,0.348400,0
2013-05-28,sh.600519,201.8800,203.3100,199.5500,202.1400,201.6300,2367636,477386720.0000,3,0.228056,1,0.252900,0
2013-05-29,sh.600519,203.0000,206.8700,201.3500,201.4900,202.1400,3234002,659505408.0000,3,0.311507,1,-0.321600,0
2013-05-30,sh.600519,200.8000,202.8200,199.0100,200.2500,201.4900,2501942,500916416.0000,3,0.240993,1,-0.615400,0
2013-05-31,sh.600519,200.9700,201.4000,197.0000,197.1000,200.2500,2459056,490984256.0000,3,0.236862,1,-1.573031,0
2013-06-03,sh.600519,198.1000,202.5500,197.1800,202.0800,197.1000,4025675,807356544.0000,3,0.387763,1,2.526600,0
2013-06-04,sh.600519,202.3000,205.3000,201.6500,201.7000,202.0800,4235692,862313600.0000,3,0.407992,1,-0.188000,0
2013-06-05,sh.600519,201.9900,202.5000,199.5800,201.1700,201.7000,2372442,476555328.0000,3,0.228519,1,-0.262800,0
2013-06-06,sh.600519,201.2100,204.8000,201.2100,201.6600,201.1700,3387735,688473472.0000,3,0.326315,1,0.243600,0
2013-06-07,sh.600519,195.1100,200.0000,193.5100,196.2600,195.2400,2547838,502252992.0000,3,0.245414,1,0.522400,0
2013-06-13,sh.600519,195.1200,198.4800,192.0100,194.7100,196.2600,4499864,876852224.0000,3,0.433438,1,-0.789800,0
2013-06-14,sh.600519,194.3500,195.0000,189.5800,194.0200,194.7100,3251867,625711424.0000,3,0.313228,1,-0.354400,0
2013-06-17,sh.600519,194.2700,194.9800,189.2100,189.4800,194.0200,2968927,568914688.0000,3,0.285974,1,-2.340000,0
2013-06-18,sh.600519,189.1600,191.8000,186.5200,191.6500,189.4800,2737772,516512032.0000,3,0.263709,1,1.145200,0
2013-06-19,sh.600519,190.8800,195.5000,188.2000,194.8300,191.6500,2890918,556142208.0000,3,0.278460,1,1.659300,0
2013-06-20,sh.600519,194.4600,195.4800,190.6100,191.7400,194.8300,2558681,493350656.0000,3,0.246458,1,-1.586000,0
2013-06-21,sh.600519,190.0400,195.8800,187.5000,191.1700,191.7400,3965419,762942592.0000,3,0.381959,1,-0.297300,0
2013-06-24,sh.600519,191.6100,192.0000,185.1800,185.6200,191.1700,4080720,765344896.0000,3,0.393065,1,-2.903200,0
2013-06-25,sh.600519,185.5600,190.3000,176.0300,189.8400,185.6200,5135249,952843648.0000,3,0.494640,1,2.273500,0
2013-06-26,sh.600519,188.4900,189.8200,184.7800,188.7200,189.8400,3290348,613847360.0000,3,0.316934,1,-0.590000,0
2013-06-27,sh.600519,188.7200,192.3500,188.0900,189.5800,188.7200,3413576,651525248.0000,3,0.328804,1,0.455700,0
2013-06-28,sh.600519,188.8500,193.4600,188.8500,192.3700,189.5800,2807002,540002752.0000,3,0.270377,1,1.471700,0
2013-07-01,sh.600519,192.0300,194.9700,191.0200,194.2900,192.3700,2582852,498364224.0000,3,0.248787,1,0.998100,0
2013-07-02,sh.600519,194.2700,198.9900,192.6200,197.9500,194.2900,3345317,656544896.0000,3,0.322229,1,1.883800,0
2013-07-03,sh.600519,198.9000,199.8000,196.1300,197.9700,197.9500,3542464,702154048.0000,3,0.341219,1,0.010100,0
2013-07-04,sh.600519,197.0700,199.8600,196.5800,196.6200,197.9700,2421452,480333696.0000,3,0.233240,1,-0.681900,0
2013-07-05,sh.600519,196.9000,199.3700,196.9000,197.1200,196.6200,1777954,351961216.0000,3,0.171257,1,0.254300,0
2013-07-08,sh.600519,196.8800,197.8900,193.0000,195.1600,197.1200,2411390,471887296.0000,3,0.232271,1,-0.994300,0
2013-07-09,sh.600519,196.3000,196.3000,190.7100,192.0500,195.1600,2023361,390495520.0000,3,0.194895,1,-1.593600,0
2013-07-10,sh.600519,191.2100,194.1000,188.8900,193.8400,192.0500,3324496,635969664.0000,3,0.320223,1,0.932000,0
2013-07-11,sh.600519,194.5500,196.5000,192.0300,195.9700,193.8400,4605661,897968896.0000,3,0.443628,1,1.098800,0
2013-07-12,sh.600519,195.1100,196.7700,188.7000,188.8100,195.9700,4299164,823552000.0000,3,0.414106,1,-3.653600,0
2013-07-15,sh.600519,189.3800,190.1000,184.9300,187.9500,188.8100,3660735,683259584.0000,3,0.352611,1,-0.455500,0
2013-07-16,sh.600519,188.1600,191.2800,185.5000,190.9500,187.9500,3701140,698456704.0000,3,0.356503,1,1.596200,0
2013-07-17,sh.600519,190.5000,190.7900,186.8100,186.9200,190.9500,2738846,517180736.0000,3,0.263812,1,-2.110500,0
2013-07-18,sh.600519,187.0000,187.4500,183.7000,185.0700,186.9200,2569977,475329664.0000,3,0.247546,1,-0.989700,0
2013-07-19,sh.600519,185.0100,185.0100,174.5300,176.0100,185.0700,7331922,1309145856.0000,3,0.706228,1,-4.895400,0
2013-07-22,sh.600519,175.6600,177.0900,173.0500,174.8800,176.0100,2706232,472471744.0000,3,0.260671,1,-0.642000,0
2013-07-23,sh.600519,175.9300,180.2900,174.9800,179.5900,174.8800,2875611,513622528.0000,3,0.276986,1,2.693300,0
2013-07-24,sh.600519,179.4000,179.4000,173.1000,174.6200,179.5900,4406723,772480640.0000,3,0.424466,1,-2.767400,0
2013-07-25,sh.600519,175.4000,179.8000,174.3000,178.7400,174.6200,3954054,701690240.0000,3,0.380864,1,2.359400,0
2013-07-26,sh.600519,177.0000,177.8000,174.9000,174.9700,178.7400,1904567,334279488.0000,3,0.183452,1,-2.109200,0
2013-07-29,sh.600519,174.2800,174.2800,171.0000,171.3200,174.9700,2688331,462873568.0000,3,0.258947,1,-2.086100,0
2013-07-30,sh.600519,170.3000,171.2800,165.5900,168.4300,171.3200,4211397,708812288.0000,3,0.405652,1,-1.686900,0
2013-07-31,sh.600519,169.6800,171.2000,167.7000,168.5000,168.4300,1459004,246901552.0000,3,0.140535,1,0.041600,0
2013-08-01,sh.600519,169.9800,172.5000,169.0600,171.8900,168.5000,2485259,426199168.0000,3,0.239386,1,2.011900,0
2013-08-02,sh.600519,172.7900,178.1600,172.6900,176.0300,171.8900,2924078,514840320.0000,3,0.281654,1,2.408500,0
2013-08-05,sh.600519,176.0300,176.7700,173.9000,175.5000,176.0300,1806507,316638080.0000,3,0.174007,1,-0.301100,0
2013-08-06,sh.600519,173.9300,175.5000,172.7000,175.2300,175.5000,2656226,462053664.0000,3,0.255854,1,-0.153800,0
2013-08-07,sh.600519,174.8000,178.6600,173.7300,176.3800,175.2300,2837775,501679168.0000,3,0.273341,1,0.656300,0
2013-08-08,sh.600519,176.4200,177.3600,174.4000,175.1600,176.3800,1607673,282184704.0000,3,0.154855,1,-0.691700,0
2013-08-09,sh.600519,175.4500,176.0900,170.9400,172.8300,175.1600,2288924,396239808.0000,3,0.220475,1,-1.330200,0
2013-08-12,sh.600519,172.8000,178.4300,172.5100,178.3100,172.8300,3939034,692000832.0000,3,0.379417,1,3.170700,0
2013-08-13,sh.600519,178.0100,180.5000,176.5000,179.9500,178.3100,2543583,453549760.0000,3,0.245004,1,0.919700,0
2013-08-14,sh.600519,179.8900,182.3400,178.4000,178.6900,179.9500,2172190,392821888.0000,3,0.209231,1,-0.700200,0
2013-08-15,sh.600519,178.8600,181.2000,177.3900,177.4600,178.6900,1536566,274789280.0000,3,0.148006,1,-0.688300,0
2013-08-16,sh.600519,177.5300,181.0000,174.0500,174.4000,177.4600,3497393,617783360.0000,3,0.336877,1,-1.724300,0
2013-08-19,sh.600519,175.4000,175.9100,173.0000,175.1700,174.4000,1935761,337652096.0000,3,0.186457,1,0.441500,0
2013-08-20,sh.600519,174.1500,175.0000,172.7000,173.6100,175.1700,3125074,541646656.0000,3,0.301015,1,-0.890600,0
2013-08-21,sh.600519,175.0100,175.1500,172.4000,174.6900,173.6100,2310320,401820448.0000,3,0.222536,1,0.622100,0
2013-08-22,sh.600519,174.6000,176.6800,174.0200,175.0800,174.6900,1550152,272139840.0000,3,0.149314,1,0.223300,0
2013-08-23,sh.600519,175.9700,175.9800,171.5000,172.9900,175.0800,1952964,338959488.0000,3,0.188114,1,-1.193700,0
2013-08-26,sh.600519,173.1100,175.0000,172.0000,173.9400,172.9900,1688531,293255616.0000,3,0.162643,1,0.549200,0
2013-08-27,sh.600519,173.7700,173.7700,172.0000,173.1500,173.9400,2443655,422029088.0000,3,0.235379,1,-0.454200,0
2013-08-28,sh.600519,172.1700,172.1700,169.5700,169.9000,173.1500,3060304,521639360.0000,3,0.294776,1,-1.877000,0
2013-08-29,sh.600519,170.0000,170.3400,168.1100,168.4800,169.9000,2180402,368545664.0000,3,0.210022,1,-0.835800,0
2013-08-30,sh.600519,168.4800,169.0000,167.5500,168.7800,168.4800,2586142,435606368.0000,3,0.249103,1,0.178100,0
2013-09-02,sh.600519,160.8000,160.8000,151.9000,151.9200,168.7800,22497074,3438418432.0000,3,2.166972,1,-9.989300,0
2013-09-03,sh.600519,151.0000,152.8000,149.0000,151.6600,151.9200,12321105,1855978624.0000,3,1.186799,1,-0.171100,0
2013-09-04,sh.600519,152.0000,153.5500,151.6000,152.1000,151.6600,7678998,1171694848.0000,3,0.739660,1,0.290100,0
2013-09-05,sh.600519,151.8600,152.8000,149.3000,150.2700,152.1000,7128326,1070129408.0000,3,0.686618,1,-1.203200,0
2013-09-06,sh.600519,150.1000,150.9000,149.7700,150.2800,150.2700,3778366,567391488.0000,3,0.363941,1,0.006700,0
2013-09-09,sh.600519,151.0000,151.5200,149.8800,150.9500,150.2800,6927092,1042258752.0000,3,0.667234,1,0.445800,0
2013-09-10,sh.600519,150.8000,151.8800,150.0800,151.6200,150.9500,5409309,816720640.0000,3,0.521038,1,0.443900,0
2013-09-11,sh.600519,151.7500,152.7800,150.0000,152.5700,151.6200,6901293,1045733440.0000,3,0.664749,1,0.626600,0
2013-09-12,sh.600519,152.6300,153.2000,151.2100,151.7300,152.5700,4772311,725740672.0000,3,0.459680,1,-0.550600,0
2013-09-13,sh.600519,151.6900,154.4800,151.6500,152.0200,151.7300,6825487,1044001952.0000,3,0.657447,1,0.191100,0
2013-09-16,sh.600519,152.6200,152.6200,149.5900,149.6500,152.0200,5887712,889024064.0000,3,0.567119,1,-1.559000,0
2013-09-17,sh.600519,149.0000,149.2000,140.5100,141.3000,149.6500,10905797,1571781600.0000,3,1.050473,1,-5.579700,0
2013-09-18,sh.600519,141.0000,142.3800,139.5000,141.9000,141.3000,6731766,949223072.0000,3,0.648420,1,0.424600,0
2013-09-23,sh.600519,141.9900,142.0000,140.0500,140.8100,141.9000,6540962,921212144.0000,3,0.630041,1,-0.768100,0
2013-09-24,sh.600519,141.0000,142.2600,136.7000,136.8000,140.8100,9881915,1371542704.0000,3,0.951850,1,-2.847800,0
2013-09-25,sh.600519,136.5500,137.5000,133.0200,135.1600,136.8000,6978901,943851488.0000,3,0.672225,1,-1.198800,0
2013-09-26,sh.600519,134.0000,136.2200,134.0000,135.4200,135.1600,4722783,638421040.0000,3,0.454910,1,0.192400,0
2013-09-27,sh.600519,135.4900,136.1600,133.7900,134.0600,135.4200,3463925,465617872.0000,3,0.333654,1,-1.004300,0
2013-09-30,sh.600519,133.9300,136.3100,133.5200,135.9400,134.0600,5046064,681360336.0000,3,0.486049,1,1.402400,0
2013-10-08,sh.600519,135.7600,137.4000,134.1900,136.6700,135.9400,5686725,773294160.0000,3,0.547759,1,0.537000,0
2013-10-09,sh.600519,136.6000,137.4000,135.8000,136.9900,136.6700,4081504,557664496.0000,3,0.393140,1,0.234100,0
2013-10-10,sh.600519,137.0000,137.3800,136.2500,137.0400,136.9900,2904552,397207808.0000,3,0.279773,1,0.036500,0
2013-10-11,sh.600519,135.3000,137.8300,135.3000,137.5200,137.0400,3645556,499830912.0000,3,0.351149,1,0.350300,0
2013-10-14,sh.600519,137.9500,139.7300,137.3200,139.6500,137.5200,5527479,767129552.0000,3,0.532420,1,1.548900,0
2013-10-15,sh.600519,139.7400,144.8000,139.0800,144.2500,139.6500,6927751,986261712.0000,3,0.667298,1,3.293900,0
2013-10-16,sh.600519,146.3000,147.7000,142.1000,144.2400,144.2500,9481320,1382754192.0000,3,0.913264,1,-0.006900,0
2013-10-17,sh.600519,144.5900,145.8000,143.5000,144.1900,144.2400,4862119,703391968.0000,3,0.468331,1,-0.034700,0
2013-10-18,sh.600519,144.4900,144.9100,142.0000,142.9800,144.1900,3557495,510349744.0000,3,0.342666,1,-0.839200,0
2013-10-21,sh.600519,143.5100,145.3000,142.2000,145.0900,142.9800,4702298,677908672.0000,3,0.452937,1,1.475700,0
2013-10-22,sh.600519,144.8000,144.8000,142.7500,143.4200,145.0900,2458139,353140640.0000,3,0.236774,1,-1.151000,0
2013-10-23,sh.600519,143.2600,144.6800,142.2100,143.6900,143.4200,2621511,375070080.0000,3,0.252510,1,0.188300,0
2013-10-24,sh.600519,143.3000,143.9700,142.7000,143.7100,143.6900,2625533,376580496.0000,3,0.252898,1,0.013900,0
2013-10-25,sh.600519,143.0100,143.0100,135.6000,136.7300,143.7100,5858415,807380208.0000,3,0.564297,1,-4.857000,0
2013-10-28,sh.600519,135.7800,136.7700,133.2600,133.9700,136.7300,3214102,431472144.0000,3,0.309590,1,-2.018600,0
2013-10-29,sh.600519,134.1500,134.6600,131.5000,132.8000,133.9700,3518294,468246864.0000,3,0.338891,1,-0.873300,0
2013-10-30,sh.600519,132.9800,133.3000,131.9600,132.5900,132.8000,2534346,335579616.0000,3,0.244114,1,-0.158100,0
2013-10-31,sh.600519,132.6500,136.5100,132.5000,135.1100,132.5900,3489343,471033936.0000,3,0.336102,1,1.900600,0
2013-11-01,sh.600519,134.3300,135.8400,133.8000,135.1800,135.1100,2215447,299057616.0000,3,0.213397,1,0.051800,0
2013-11-04,sh.600519,135.4500,136.9700,135.2700,136.3400,135.1800,1943628,264834002.0000,3,0.187215,1,0.858100,0
2013-11-05,sh.600519,135.8000,138.3900,134.7000,138.1100,136.3400,2784307,381603616.0000,3,0.268191,1,1.298200,0
2013-11-06,sh.600519,138.2800,141.0100,137.5000,139.6500,138.1100,4444925,619496992.0000,3,0.428146,1,1.115100,0
2013-11-07,sh.600519,139.3600,139.8800,136.7000,138.9700,139.6500,2135888,294635360.0000,3,0.205734,1,-0.486900,0
2013-11-08,sh.600519,138.6000,139.9900,136.0100,136.1400,138.9700,2153743,298492272.0000,3,0.207454,1,-2.036400,0
2013-11-11,sh.600519,138.0000,141.6800,136.1800,139.5500,136.1400,5232877,729491568.0000,3,0.504043,1,2.504800,0
2013-11-12,sh.600519,139.4200,145.3500,139.0500,144.8400,139.5500,6947801,997440464.0000,3,0.669229,1,3.790800,0
2013-11-13,sh.600519,144.0900,146.4500,143.1000,144.7200,144.8400,3188146,460888128.0000,3,0.307090,1,-0.082900,0
2013-11-14,sh.600519,145.0000,145.0000,141.6900,144.0700,144.7200,2404202,344294688.0000,3,0.231579,1,-0.449100,0
2013-11-15,sh.600519,143.7400,144.6200,142.1000,143.4400,144.0700,3359785,481165008.0000,3,0.323623,1,-0.437300,0
2013-11-18,sh.600519,144.0000,144.8600,142.8000,143.4900,143.4400,4157171,596980144.0000,3,0.400429,1,0.034900,0
2013-11-19,sh.600519,143.5000,144.2000,141.3000,142.8200,143.4900,4116683,588099504.0000,3,0.396529,1,-0.466900,0
2013-11-20,sh.600519,142.7400,142.9200,141.4000,142.0600,142.8200,2551780,362889664.0000,3,0.245794,1,-0.532100,0
2013-11-21,sh.600519,141.6800,142.2900,138.5500,138.6600,142.0600,3299198,459524464.0000,3,0.317787,1,-2.393400,0
2013-11-22,sh.600519,138.6600,139.3500,137.9800,138.4700,138.6600,2811090,389528912.0000,3,0.270771,1,-0.137000,0
